4.228135029999999972e+01,-7.112104010000000187e+01,2.634252607822418213e-01,1.443165093660354614e-01,5.922582149505615234e-01
4.228135029999999972e+01,-7.111892384615384799e+01,2.877950966358184814e-01,1.616308987140655518e-01,5.505740046501159668e-01
4.228135029999999972e+01,-7.111680759230769411e+01,3.689250648021697998e-01,2.510359585285186768e-01,3.800389468669891357e-01
4.228135029999999972e+01,-7.111469133846154023e+01,3.974758088588714600e-01,3.863736391067504883e-01,2.161505222320556641e-01
4.228135029999999972e+01,-7.111257508461538634e+01,4.470199942588806152e-01,2.744992971420288086e-01,2.784807384014129639e-01
4.228135029999999972e+01,-7.111045883076923246e+01,3.308608829975128174e-01,1.926136314868927002e-01,4.765254259109497070e-01
4.228135029999999972e+01,-7.110834257692307858e+01,2.974732816219329834e-01,1.950525939464569092e-01,5.074741244316101074e-01
4.228135029999999972e+01,-7.110622632307692470e+01,2.910341024398803711e-01,2.817983925342559814e-01,4.271674752235412598e-01
4.228135029999999972e+01,-7.110411006923077082e+01,3.793138563632965088e-01,1.479278057813644409e-01,4.727582931518554688e-01
4.228135029999999972e+01,-7.110199381538461694e+01,3.487761914730072021e-01,1.065237447619438171e-01,5.447000861167907715e-01
4.228135029999999972e+01,-7.109987756153846306e+01,2.670730352401733398e-01,1.316672265529632568e-01,6.012597680091857910e-01
4.228135029999999972e+01,-7.109776130769230917e+01,2.607648968696594238e-01,1.517032384872436523e-01,5.875318646430969238e-01
4.228135029999999972e+01,-7.109564505384615529e+01,2.613185048103332520e-01,2.300138473510742188e-01,5.086676478385925293e-01
4.228135029999999972e+01,-7.109352880000000141e+01,3.009187281131744385e-01,3.445766568183898926e-01,3.545046150684356689e-01
4.228135029999999972e+01,-7.109141254615384753e+01,3.731687366962432861e-01,1.672307997941970825e-01,4.596005082130432129e-01
4.228135029999999972e+01,-7.108929629230769365e+01,1.411761045455932617e-01,8.289443701505661011e-02,7.759294509887695312e-01
4.228135029999999972e+01,-7.108718003846153977e+01,4.385372623801231384e-02,6.884396076202392578e-02,8.873023390769958496e-01
4.228135029999999972e+01,-7.108506378461538588e+01,1.635848879814147949e-01,1.291163265705108643e-01,7.072987556457519531e-01
4.228135029999999972e+01,-7.108294753076923200e+01,2.426138073205947876e-01,1.406420469284057617e-01,6.167441606521606445e-01
4.228135029999999972e+01,-7.108083127692307812e+01,2.618257105350494385e-01,1.528134942054748535e-01,5.853608250617980957e-01
4.228135029999999972e+01,-7.107871502307692424e+01,2.604109048843383789e-01,2.093020975589752197e-01,5.302870273590087891e-01
4.228135029999999972e+01,-7.107659876923077036e+01,2.653052806854248047e-01,2.002295404672622681e-01,5.344651937484741211e-01
4.228135029999999972e+01,-7.107448251538461648e+01,3.120434582233428955e-01,1.399696320295333862e-01,5.479869246482849121e-01
4.228135029999999972e+01,-7.107236626153846260e+01,6.593774557113647461e-01,9.287757426500320435e-02,2.477449327707290649e-01
4.228135029999999972e+01,-7.107025000769230871e+01,5.501167178153991699e-01,1.094018816947937012e-01,3.404813408851623535e-01
4.228135029999999972e+01,-7.106813375384615483e+01,2.145912498235702515e-01,1.011252403259277344e-01,6.842834949493408203e-01
4.228135029999999972e+01,-7.106601750000000095e+01,2.333586364984512329e-01,1.124598681926727295e-01,6.541814804077148438e-01
4.228135029999999972e+01,-7.106390124615384707e+01,2.860066592693328857e-01,1.334440559148788452e-01,5.805492401123046875e-01
4.228135029999999972e+01,-7.106178499230769319e+01,2.765315473079681396e-01,1.444842815399169922e-01,5.789841413497924805e-01
4.228135029999999972e+01,-7.105966873846153931e+01,2.640505731105804443e-01,1.393266022205352783e-01,5.966228246688842773e-01
4.228135029999999972e+01,-7.105755248461538542e+01,2.694827020168304443e-01,1.279073357582092285e-01,6.026099920272827148e-01
4.228135029999999972e+01,-7.105543623076923154e+01,3.265743255615234375e-01,1.965010911226272583e-01,4.769246280193328857e-01
4.228135029999999972e+01,-7.105331997692307766e+01,3.142162561416625977e-01,1.504887342453002930e-01,5.352950096130371094e-01
4.228135029999999972e+01,-7.105120372307692378e+01,2.197268009185791016e-01,1.313578784465789795e-01,6.489153504371643066e-01
4.228135029999999972e+01,-7.104908746923076990e+01,1.327873617410659790e-01,5.727930366992950439e-02,8.099333643913269043e-01
4.228135029999999972e+01,-7.104697121538461602e+01,2.391774393618106842e-02,1.472192630171775818e-02,9.613603353500366211e-01
